Date,Mileage,time_corr,pace_min,Month,Day,month.day,numRun,highest,rpd,firstRun,numYear
2016-05-24,3.64,0:27:29,7.5503663003663,5,24,5/24,3,0,1,1,3
2017-05-24,4.45,0:32:29,7.299625468164794,5,24,5/24,4,0,1,1,4
2019-05-24,6.5,NA,NA,5,24,5/24,5,0,1,1,5
2020-05-24,2.04,0:14:12,6.9607843137254894,5,24,5/24,6,1,1,1,6
2010-05-25,4.3,0:33:48,7.86046511627907,5,25,5/25,1,0,1,1,1
2012-05-25,6.15,0:46:34,7.571815718157181,5,25,5/25,2,0,1,1,2
2014-05-25,4.57,0:33:29,7.326768781911014,5,25,5/25,3,0,1,1,3
2016-05-25,2.78,0:21:00,7.553956834532374,5,25,5/25,4,0,1,1,4
2017-05-25,4.9,0:39:07,7.982993197278911,5,25,5/25,5,0,1,1,5
2018-05-25,4.25,0:32:20,7.6078431372549025,5,25,5/25,6,0,1,1,6
2019-05-25,4.44,NA,NA,5,25,5/25,7,0,1,1,7
2019-05-25,3.1,0:17:58,5.795698924731183,5,25,5/25,8,0,2,0,7
2019-05-25,1.4,NA,NA,5,25,5/25,9,0,3,0,7
2021-05-25,7.19,0:48:37,6.761706073249884,5,25,5/25,10,1,1,1,8
2013-05-26,3.62,0:24:59,6.901473296500921,5,26,5/26,1,0,1,1,1
2014-05-26,5,0:35:36,7.12,5,26,5/26,2,0,1,1,2
2016-05-26,2.83,0:20:11,7.131919905771496,5,26,5/26,3,0,1,1,3
2018-05-26,5.4,0:43:00,7.962962962962963,5,26,5/26,4,0,1,1,4
2021-05-26,8.21,0:57:52,7.048315062931383,5,26,5/26,5,1,1,1,5
2010-05-27,5.4,0:38:58,7.216049382716049,5,27,5/27,1,0,1,1,1
2011-05-27,3,0:22:03,7.35,5,27,5/27,2,0,1,1,2
2015-05-27,2.8,0:21:34,7.7023809523809526,5,27,5/27,3,0,1,1,3
2016-05-27,3.64,0:26:35,7.303113553113553,5,27,5/27,4,0,1,1,4
2017-05-27,7,0:57:49,8.25952380952381,5,27,5/27,5,0,1,1,5
2021-05-27,5,0:36:06,7.22,5,27,5/27,6,1,1,1,6
2014-05-28,3.8,0:26:17,6.916666666666667,5,28,5/28,1,0,1,1,1
2016-05-28,3.63,0:27:10,7.4839302112029396,5,28,5/28,2,0,1,1,2
2017-05-28,6.32,0:51:54,8.212025316455696,5,28,5/28,3,0,1,1,3
2018-05-28,5.41,NA,NA,5,28,5/28,4,0,1,1,4
2021-05-28,5.21,0:37:54,7.27447216890595,5,28,5/28,5,1,1,1,5
2010-05-29,2.6,0:22:25,8.62179487179487,5,29,5/29,1,0,1,1,1
2012-05-29,4.25,0:30:19,7.133333333333334,5,29,5/29,2,0,1,1,2
2013-05-29,3.4,0:26:27,7.779411764705882,5,29,5/29,3,0,1,1,3
2014-05-29,4.01,0:31:01,7.734829592684955,5,29,5/29,4,0,1,1,4
2015-05-29,3.77,0:29:59,7.95313881520778,5,29,5/29,5,0,1,1,5
2017-05-29,4,0:30:19,7.579166666666667,5,29,5/29,6,0,1,1,6
2018-05-29,4.5,NA,NA,5,29,5/29,7,1,1,1,7
2016-05-30,3.29,0:26:12,7.963525835866261,5,30,5/30,1,0,1,1,1
2017-05-30,5.05,0:36:37,7.250825082508252,5,30,5/30,2,0,1,1,2
2018-05-30,5.06,0:38:50,7.674571805006589,5,30,5/30,3,1,1,1,3
2011-05-31,3,0:25:29,8.494444444444445,5,31,5/31,1,0,1,1,1
2012-05-31,4.1,0:29:44,7.252032520325204,5,31,5/31,2,0,1,1,2
2014-05-31,2.93,0:17:53,6.103526734926052,5,31,5/31,3,0,1,1,3
2016-05-31,4.27,0:31:01,7.263856362217019,5,31,5/31,4,0,1,1,4
2018-05-31,5.28,0:39:19,7.446338383838383,5,31,5/31,5,0,1,1,5
2021-05-31,5.55,0:42:23,7.636636636636637,5,31,5/31,6,1,1,1,6
2015-06-01,5.17,0:36:02,6.96969696969697,6,1,6/1,1,0,1,1,1
2016-06-01,3.85,0:29:19,7.6147186147186146,6,1,6/1,2,0,1,1,2
2017-06-01,6,0:47:57,7.991666666666666,6,1,6/1,3,0,1,1,3
2020-06-01,3,0:21:06,7.033333333333333,6,1,6/1,4,1,1,1,4
2012-06-02,4.5,NA,NA,6,2,6/2,1,0,1,1,1
2014-06-02,4.72,0:34:34,7.323446327683616,6,2,6/2,2,0,1,1,2
2015-06-02,4.01,0:31:01,7.734829592684955,6,2,6/2,3,0,1,1,3
2017-06-02,6,0:41:34,6.927777777777778,6,2,6/2,4,1,1,1,4
2010-06-03,4.05,0:36:50,9.094650205761317,6,3,6/3,1,0,1,1,1
2011-06-03,4,0:32:51,8.2125,6,3,6/3,2,0,1,1,2
2014-06-03,3.5,0:26:00,7.428571428571429,6,3,6/3,3,0,1,1,3
2014-06-03,3.25,0:23:12,7.138461538461539,6,3,6/3,4,0,2,0,3
2015-06-03,5.16,0:35:16,6.834625322997415,6,3,6/3,5,0,1,1,4
2016-06-03,4.23,0:31:23,7.419227738376674,6,3,6/3,6,0,1,1,5
2017-06-03,4,0:36:21,9.0875,6,3,6/3,7,0,1,1,6
2018-06-03,5.8,NA,NA,6,3,6/3,8,0,1,1,7
2020-06-03,4.22,0:31:32,7.472353870458137,6,3,6/3,9,0,1,1,8
2021-06-03,6,0:43:07,7.186111111111112,6,3,6/3,10,1,1,1,9
2015-06-04,4.3,0:33:24,7.767441860465117,6,4,6/4,1,0,1,1,1
2016-06-04,3.7,0:31:14,8.441441441441441,6,4,6/4,2,0,1,1,2
2018-06-04,6,NA,NA,6,4,6/4,3,0,1,1,3
2021-06-04,7.05,0:49:40,7.044917257683215,6,4,6/4,4,1,1,1,4
2012-06-05,4.36,0:30:14,6.934250764525994,6,5,6/5,1,0,1,1,1
2014-06-05,4.01,0:31:29,7.85120532003325,6,5,6/5,2,0,1,1,2
2015-06-05,5,0:44:03,8.81,6,5,6/5,3,0,1,1,3
2017-06-05,6.43,0:46:38,7.252462415759462,6,5,6/5,4,0,1,1,4
2018-06-05,7.22,NA,NA,6,5,6/5,5,0,1,1,5
2020-06-05,4.32,0:30:54,7.152777777777777,6,5,6/5,6,0,1,1,6
2021-06-05,8,0:54:04,6.758333333333334,6,5,6/5,7,1,1,1,7
2011-06-06,3,0:24:54,8.3,6,6,6/6,1,0,1,1,1
2014-06-06,7.16,0:51:19,7.167132216014897,6,6,6/6,2,0,1,1,2
2016-06-06,4.03,0:32:40,8.105872622001653,6,6,6/6,3,0,1,1,3
2018-06-06,6.9,0:53:45,7.789855072463768,6,6,6/6,4,0,1,1,4
2019-06-06,4.25,NA,NA,6,6,6/6,5,1,1,1,5
2012-06-07,4.1,0:31:54,7.7804878048780495,6,7,6/7,1,0,1,1,1
2015-06-07,7.24,0:54:15,7.4930939226519335,6,7,6/7,2,0,1,1,2
2016-06-07,3.9,0:30:01,7.696581196581197,6,7,6/7,3,0,1,1,3
2017-06-07,6.23,0:47:50,7.677902621722846,6,7,6/7,4,0,1,1,4
2018-06-07,7.19,0:53:14,7.403801576263328,6,7,6/7,5,1,1,1,5
2010-06-08,5.4,0:37:30,6.944444444444444,6,8,6/8,1,0,1,1,1
2011-06-08,4.1,0:34:30,8.414634146341465,6,8,6/8,2,0,1,1,2
2014-06-08,6.61,0:45:53,6.94150277357539,6,8,6/8,3,0,1,1,3
2015-06-08,3.9,0:26:56,6.905982905982906,6,8,6/8,4,0,1,1,4
2017-06-08,5.72,0:41:36,7.2727272727272725,6,8,6/8,5,0,1,1,5
2018-06-08,7.22,0:52:00,7.202216066481995,6,8,6/8,6,0,1,1,6
2021-06-08,6,0:43:13,7.202777777777778,6,8,6/8,7,1,1,1,7
2010-06-09,1.5,0:17:00,11.333333333333334,6,9,6/9,1,0,1,1,1
2012-06-09,3.1,0:17:42,5.709677419354838,6,9,6/9,2,0,1,1,2
2013-06-09,3.98,0:36:05,9.066164154103854,6,9,6/9,3,0,1,1,3
2014-06-09,3.75,0:31:14,8.328888888888889,6,9,6/9,4,0,1,1,4
2015-06-09,5.1,0:42:44,8.379084967320262,6,9,6/9,5,0,1,1,5
2016-06-09,4.85,0:35:55,7.405498281786943,6,9,6/9,6,0,1,1,6
2019-06-09,1.96,NA,NA,6,9,6/9,7,0,1,1,7
2021-06-09,7,0:48:47,6.969047619047619,6,9,6/9,8,1,1,1,8
2010-06-10,4.5,0:34:22,7.637037037037037,6,10,6/10,1,0,1,1,1
2011-06-10,3.1,0:21:40,6.989247311827956,6,10,6/10,2,0,1,1,2
2015-06-10,6.37,0:47:44,7.493458922030351,6,10,6/10,3,0,1,1,3
2017-06-10,6,0:41:23,6.897222222222222,6,10,6/10,4,0,1,1,4
2021-06-10,8.03,0:56:34,7.044416770444169,6,10,6/10,5,1,1,1,5
2014-06-11,3.1,0:22:33,7.274193548387097,6,11,6/11,1,0,1,1,1
2015-06-11,4.7,0:33:18,7.085106382978723,6,11,6/11,2,0,1,1,2
2016-06-11,4.76,0:30:57,6.502100840336135,6,11,6/11,3,0,1,1,3
2017-06-11,6.3,0:47:18,7.507936507936508,6,11,6/11,4,0,1,1,4
2018-06-11,7.88,0:59:00,7.4873096446700504,6,11,6/11,5,0,1,1,5
2020-06-11,4.3,0:30:33,7.104651162790698,6,11,6/11,6,0,1,1,6
2021-06-11,6,0:42:45,7.125,6,11,6/11,7,1,1,1,7
2012-06-12,2.38,0:20:01,8.410364145658264,6,12,6/12,1,0,1,1,1
2013-06-12,3.1,0:25:28,8.21505376344086,6,12,6/12,2,0,1,1,2
2014-06-12,4.08,0:28:24,6.9607843137254894,6,12,6/12,3,0,1,1,3
2015-06-12,7.24,0:53:24,7.375690607734807,6,12,6/12,4,0,1,1,4
2016-06-12,5.16,0:35:55,6.960594315245477,6,12,6/12,5,0,1,1,5
2017-06-12,6,0:44:54,7.483333333333333,6,12,6/12,6,0,1,1,6
2018-06-12,8.22,0:56:38,6.889699918896999,6,12,6/12,7,0,1,1,7
2020-06-12,5.77,0:42:26,7.354130560369729,6,12,6/12,8,0,1,1,8
2021-06-12,9.04,1:02:01,6.860250737463128,6,12,6/12,9,1,1,1,9
2010-06-13,2.6,0:23:36,9.076923076923077,6,13,6/13,1,0,1,1,1
2013-06-13,1.26,NA,NA,6,13,6/13,2,0,1,1,2
2016-06-13,5.25,0:38:21,7.304761904761905,6,13,6/13,3,0,1,1,3
2017-06-13,5.51,0:42:05,7.637628554143982,6,13,6/13,4,0,1,1,4
2018-06-13,7.2,0:52:30,7.291666666666667,6,13,6/13,5,0,1,1,5
2019-06-13,1,NA,NA,6,13,6/13,6,0,1,1,6
2020-06-13,6,0:42:06,7.016666666666667,6,13,6/13,7,1,1,1,7
2012-06-14,3.1,0:20:39,6.661290322580645,6,14,6/14,1,0,1,1,1
2013-06-14,5.8,0:44:20,7.64367816091954,6,14,6/14,2,0,1,1,2
2015-06-14,8.02,1:06:43,8.318786367414797,6,14,6/14,3,0,1,1,3
2016-06-14,5.1,0:36:31,7.160130718954249,6,14,6/14,4,0,1,1,4
2017-06-14,6.27,0:42:56,6.84742158426369,6,14,6/14,5,0,1,1,5
2018-06-14,6.9,0:49:17,7.142512077294685,6,14,6/14,6,0,1,1,6
2019-06-14,2,NA,NA,6,14,6/14,7,0,1,1,7
2020-06-14,5.34,0:37:23,7.000624219725343,6,14,6/14,8,0,1,1,8
2021-06-14,6.06,0:42:37,7.0324532453245325,6,14,6/14,9,1,1,1,9
2010-06-15,4.3,0:34:31,8.027131782945737,6,15,6/15,1,0,1,1,1
2011-06-15,2.6,0:17:39,6.788461538461538,6,15,6/15,2,0,1,1,2
2012-06-15,3.75,0:26:41,7.115555555555556,6,15,6/15,3,0,1,1,3
2013-06-15,4.97,0:42:45,8.601609657947686,6,15,6/15,4,0,1,1,4
2015-06-15,6.6,0:47:04,7.1313131313131315,6,15,6/15,5,0,1,1,5
2018-06-15,8.27,1:00:13,7.281338170092705,6,15,6/15,6,0,1,1,6
2019-06-15,3.17,0:21:46,6.8664563617245005,6,15,6/15,7,0,1,1,7
2020-06-15,7.41,0:46:54,6.329284750337382,6,15,6/15,8,0,1,1,8
2021-06-15,8,0:54:37,6.827083333333333,6,15,6/15,9,1,1,1,9
2010-06-16,4.5,NA,NA,6,16,6/16,1,0,1,1,1
2012-06-16,4.25,NA,NA,6,16,6/16,2,0,1,1,2
2014-06-16,4.51,0:34:15,7.594235033259424,6,16,6/16,3,0,1,1,3
2015-06-16,4.71,0:35:34,7.551309271054494,6,16,6/16,4,0,1,1,4
2016-06-16,4.99,0:39:25,7.899131596526386,6,16,6/16,5,0,1,1,5
2017-06-16,5.01,0:32:46,6.5402528276779774,6,16,6/16,6,0,1,1,6
2020-06-16,6.61,0:46:31,7.037317196167423,6,16,6/16,7,0,1,1,7
2021-06-16,9.14,1:01:46,6.757840991976659,6,16,6/16,8,1,1,1,8
2010-06-17,5.3,0:42:20,7.987421383647799,6,17,6/17,1,0,1,1,1
2011-06-17,3.1,0:21:56,7.075268817204301,6,17,6/17,2,0,1,1,2
2013-06-17,2.62,0:22:46,8.689567430025445,6,17,6/17,3,0,1,1,3
2015-06-17,4.17,0:35:56,8.617106314948042,6,17,6/17,4,0,1,1,4
2017-06-17,7,0:57:16,8.18095238095238,6,17,6/17,5,0,1,1,5
2019-06-17,4.09,0:29:23,7.184189079054605,6,17,6/17,6,0,1,1,6
2020-06-17,5.89,0:40:56,6.949632144878325,6,17,6/17,7,0,1,1,7
2021-06-17,6.06,0:44:19,7.312981298129813,6,17,6/17,8,1,1,1,8
2014-06-18,4.08,0:27:59,6.858660130718954,6,18,6/18,1,0,1,1,1
2015-06-18,8.52,1:02:36,7.347417840375587,6,18,6/18,2,0,1,1,2
2016-06-18,5.93,0:39:32,6.666666666666667,6,18,6/18,3,0,1,1,3
2017-06-18,4.4,0:30:31,6.9356060606060606,6,18,6/18,4,0,1,1,4
2018-06-18,4.61,0:35:15,7.64642082429501,6,18,6/18,5,0,1,1,5
2019-06-18,5.5,0:41:46,7.593939393939394,6,18,6/18,6,0,1,1,6
2020-06-18,5.19,0:36:33,7.042389210019267,6,18,6/18,7,0,1,1,7
2021-06-18,6.09,0:41:51,6.87192118226601,6,18,6/18,8,1,1,1,8
2012-06-19,4.75,0:37:42,7.936842105263158,6,19,6/19,1,0,1,1,1
2013-06-19,3.91,0:31:33,8.069053708439897,6,19,6/19,2,0,1,1,2
2015-06-19,5.5,0:37:19,6.784848484848484,6,19,6/19,3,0,1,1,3
2016-06-19,5.04,0:38:23,7.615740740740741,6,19,6/19,4,0,1,1,4
2017-06-19,4,0:34:30,8.625,6,19,6/19,5,0,1,1,5
2018-06-19,8.04,0:56:42,7.05223880597015,6,19,6/19,6,0,1,1,6
2021-06-19,10,1:11:39,7.165,6,19,6/19,7,1,1,1,7
2010-06-20,2.88,NA,NA,6,20,6/20,1,0,1,1,1
2012-06-20,1.5,0:10:20,6.888888888888888,6,20,6/20,2,0,1,1,2
2014-06-20,7.17,0:56:06,7.824267782426778,6,20,6/20,3,0,1,1,3
2016-06-20,6.73,0:49:32,7.360079247152055,6,20,6/20,4,0,1,1,4
2018-06-20,7.16,0:48:32,6.778398510242085,6,20,6/20,5,0,1,1,5
2019-06-20,5.5,0:38:54,7.072727272727273,6,20,6/20,6,0,1,1,6
2020-06-20,5.07,0:34:46,6.857330703484549,6,20,6/20,7,1,1,1,7
2010-06-21,4,0:35:00,8.75,6,21,6/21,1,0,1,1,1
2011-06-21,3.1,0:22:10,7.150537634408602,6,21,6/21,2,0,1,1,2
2013-06-21,2.81,0:23:32,8.374851720047449,6,21,6/21,3,0,1,1,3
2015-06-21,5.5,0:37:27,6.8090909090909095,6,21,6/21,4,0,1,1,4
2016-06-21,4.22,0:31:35,7.484202211690364,6,21,6/21,5,0,1,1,5
2017-06-21,7.46,0:56:50,7.618409294012511,6,21,6/21,6,0,1,1,6
2018-06-21,7.42,NA,NA,6,21,6/21,7,0,1,1,7
2019-06-21,4.9,0:33:37,6.860544217687075,6,21,6/21,8,0,1,1,8
2020-06-21,5.07,0:34:18,6.765285996055226,6,21,6/21,9,0,1,1,9
2021-06-21,6.25,0:46:36,7.456,6,21,6/21,10,1,1,1,10
2010-06-22,2.6,0:25:34,9.833333333333334,6,22,6/22,1,0,1,1,1
2011-06-22,4.1,0:28:33,6.963414634146343,6,22,6/22,2,0,1,1,2
2012-06-22,3.75,0:29:28,7.857777777777778,6,22,6/22,3,0,1,1,3
2015-06-22,9,1:04:12,7.133333333333334,6,22,6/22,4,0,1,1,4
2017-06-22,6.75,0:53:05,7.864197530864198,6,22,6/22,5,0,1,1,5
2018-06-22,6,0:43:31,7.252777777777778,6,22,6/22,6,0,1,1,6
2019-06-22,5.02,0:34:44,6.918990703851263,6,22,6/22,7,0,1,1,7
2021-06-22,9.25,1:06:54,7.232432432432432,6,22,6/22,8,1,1,1,8
2010-06-23,2.5,NA,NA,6,23,6/23,1,0,1,1,1
2012-06-23,4,NA,NA,6,23,6/23,2,0,1,1,2
2013-06-23,4.97,0:41:23,8.326626425217976,6,23,6/23,3,0,1,1,3
2014-06-23,5.14,0:39:16,7.639429312581064,6,23,6/23,4,0,1,1,4
2015-06-23,4.75,0:30:12,6.357894736842105,6,23,6/23,5,0,1,1,5
2016-06-23,4.1,0:31:16,7.6260162601626025,6,23,6/23,6,0,1,1,6
2017-06-23,7.12,0:50:22,7.073970037453183,6,23,6/23,7,0,1,1,7
2018-06-23,10.05,1:07:29,6.714759535655058,6,23,6/23,8,0,1,1,8
2020-06-23,6.7,0:46:04,6.875621890547263,6,23,6/23,9,0,1,1,9
2021-06-23,6.52,0:47:09,7.2315950920245395,6,23,6/23,10,1,1,1,10
2011-06-24,3.6,0:25:59,7.217592592592593,6,24,6/24,1,0,1,1,1
2013-06-24,5.08,0:42:49,8.428477690288714,6,24,6/24,2,0,1,1,2
2016-06-24,7.06,0:42:00,5.949008498583569,6,24,6/24,3,0,1,1,3
2017-06-24,8.5,1:06:55,7.872549019607844,6,24,6/24,4,0,1,1,4
2019-06-24,5.14,0:38:02,7.399481193255513,6,24,6/24,5,0,1,1,5
2020-06-24,6.3,0:45:51,7.277777777777778,6,24,6/24,6,0,1,1,6
2021-06-24,11.11,1:22:42,7.443744374437444,6,24,6/24,7,1,1,1,7
2010-06-25,5.7,0:53:19,9.353801169590643,6,25,6/25,1,0,1,1,1
2014-06-25,5.3,0:39:02,7.364779874213837,6,25,6/25,2,0,1,1,2
2015-06-25,6.14,0:52:08,8.490770901194354,6,25,6/25,3,0,1,1,3
2016-06-25,6.81,0:49:34,7.27851199216838,6,25,6/25,4,0,1,1,4
2017-06-25,6.5,0:45:50,7.051282051282052,6,25,6/25,5,0,1,1,5
2018-06-25,6,0:43:54,7.316666666666666,6,25,6/25,6,0,1,1,6
2019-06-25,6.59,0:49:42,7.541729893778452,6,25,6/25,7,0,1,1,7
2020-06-25,7.68,0:53:23,6.950954861111112,6,25,6/25,8,1,1,1,8
2011-06-26,4.05,0:31:57,7.888888888888889,6,26,6/26,1,0,1,1,1
2012-06-26,3.6,0:29:58,8.324074074074074,6,26,6/26,2,0,1,1,2
2013-06-26,4.78,0:36:17,7.5906555090655505,6,26,6/26,3,0,1,1,3
2015-06-26,6,0:47:44,7.955555555555555,6,26,6/26,4,0,1,1,4
2016-06-26,6.08,0:44:10,7.264254385964913,6,26,6/26,5,0,1,1,5
2018-06-26,8,1:00:16,7.533333333333333,6,26,6/26,6,0,1,1,6
2020-06-26,9.32,1:04:51,6.958154506437768,6,26,6/26,7,0,1,1,7
2021-06-26,7.35,0:52:03,7.081632653061225,6,26,6/26,8,1,1,1,8
2010-06-27,3.95,0:40:00,10.126582278481012,6,27,6/27,1,0,1,1,1
2014-06-27,5.16,0:41:56,8.126614987080103,6,27,6/27,2,0,1,1,2
2015-06-27,6,0:43:37,7.269444444444445,6,27,6/27,3,0,1,1,3
2016-06-27,4.57,0:33:31,7.334062727935813,6,27,6/27,4,0,1,1,4
2017-06-27,7,0:49:17,7.04047619047619,6,27,6/27,5,0,1,1,5
2018-06-27,7,0:52:22,7.48095238095238,6,27,6/27,6,0,1,1,6
2019-06-27,5.5,0:38:02,6.915151515151516,6,27,6/27,7,0,1,1,7
2020-06-27,6.17,0:43:51,7.106969205834684,6,27,6/27,8,1,1,1,8
2011-06-28,2.5,0:18:07,7.246666666666667,6,28,6/28,1,0,1,1,1
2012-06-28,5.53,0:42:00,7.594936708860759,6,28,6/28,2,0,1,1,2
2013-06-28,2.81,0:23:24,8.327402135231317,6,28,6/28,3,0,1,1,3
2014-06-28,3.1,0:18:55,6.102150537634409,6,28,6/28,4,0,1,1,4
2016-06-28,7.61,0:55:54,7.345597897503285,6,28,6/28,5,0,1,1,5
2017-06-28,8,0:56:59,7.122916666666667,6,28,6/28,6,0,1,1,6
2018-06-28,8,0:58:18,7.2875,6,28,6/28,7,0,1,1,7
2019-06-28,5.1,0:35:35,6.977124183006537,6,28,6/28,8,0,1,1,8
2020-06-28,6.91,0:48:45,7.054992764109985,6,28,6/28,9,1,1,1,9
2011-06-29,4.25,0:33:50,7.9607843137254894,6,29,6/29,1,0,1,1,1
2012-06-29,3.65,0:28:42,7.863013698630137,6,29,6/29,2,0,1,1,2
2013-06-29,5.55,0:39:39,7.1441441441441444,6,29,6/29,3,0,1,1,3
2014-06-29,3.1,0:22:56,7.397849462365591,6,29,6/29,4,0,1,1,4
2015-06-29,6,0:47:00,7.833333333333333,6,29,6/29,5,0,1,1,5
2016-06-29,5.86,0:42:35,7.266780432309442,6,29,6/29,6,0,1,1,6
2017-06-29,4.14,0:33:42,8.140096618357488,6,29,6/29,7,0,1,1,7
2018-06-29,7.6,0:55:54,7.355263157894737,6,29,6/29,8,0,1,1,8
2019-06-29,5.12,0:34:21,6.708984375,6,29,6/29,9,0,1,1,9
2020-06-29,10.79,1:13:54,6.848934198331789,6,29,6/29,10,1,1,1,10
2014-06-30,4.06,0:33:10,8.16912972085386,6,30,6/30,1,0,1,1,1
2014-06-30,4.5,NA,NA,6,30,6/30,2,0,2,0,1
2015-06-30,6.28,0:48:06,7.659235668789808,6,30,6/30,3,0,1,1,2
2017-06-30,8.03,0:54:04,6.733084267330843,6,30,6/30,4,0,1,1,3
2018-06-30,11,1:19:00,7.1818181818181825,6,30,6/30,5,0,1,1,4
2020-06-30,8,0:59:25,7.427083333333333,6,30,6/30,6,0,1,1,5
2021-06-30,5,0:37:42,7.54,6,30,6/30,7,1,1,1,6
2013-07-01,3.05,0:26:38,8.73224043715847,7,1,7/1,1,0,1,1,1
2015-07-01,5.12,0:41:05,8.024088541666666,7,1,7/1,2,0,1,1,2
2016-07-01,6.58,0:45:49,6.963019250253293,7,1,7/1,3,0,1,1,3
2017-07-01,4.41,0:32:56,7.467876039304611,7,1,7/1,4,0,1,1,4
2017-07-01,3.59,0:27:46,7.734447539461468,7,1,7/1,5,0,2,0,4
2019-07-01,5.12,0:35:22,6.907552083333333,7,1,7/1,6,0,1,1,5
2020-07-01,5.35,0:39:16,7.339563862928349,7,1,7/1,7,0,1,1,6
2021-07-01,7,0:49:34,7.080952380952381,7,1,7/1,8,1,1,1,7
2013-07-02,3.91,0:29:59,7.668371696504689,7,2,7/2,1,0,1,1,1
2014-07-02,4.95,0:37:55,7.65993265993266,7,2,7/2,2,0,1,1,2
2015-07-02,6.27,0:45:29,7.254120148856992,7,2,7/2,3,0,1,1,3
2016-07-02,8.06,0:52:46,6.546732837055417,7,2,7/2,4,0,1,1,4
2017-07-02,10,1:19:19,7.931666666666667,7,2,7/2,5,0,1,1,5
2018-07-02,7.09,0:53:50,7.592853784673249,7,2,7/2,6,0,1,1,6
2019-07-02,5.06,0:36:42,7.252964426877471,7,2,7/2,7,0,1,1,7
2020-07-02,3,0:16:47,5.594444444444445,7,2,7/2,8,0,1,1,8
2020-07-02,5.29,NA,NA,7,2,7/2,9,0,2,0,8
2021-07-02,10.07,1:04:44,6.4283349884144325,7,2,7/2,10,1,1,1,9
2013-07-03,5.06,0:40:51,8.07312252964427,7,3,7/3,1,0,1,1,1
2015-07-03,7.66,0:58:30,7.637075718015666,7,3,7/3,2,0,1,1,2
2016-07-03,5.27,0:33:23,6.334598355471221,7,3,7/3,3,0,1,1,3
2017-07-03,7.17,0:51:09,7.133891213389122,7,3,7/3,4,0,1,1,4
2018-07-03,7.21,0:55:54,7.753120665742025,7,3,7/3,5,0,1,1,5
2020-07-03,8.27,1:00:59,7.374042724707779,7,3,7/3,6,0,1,1,6
2021-07-03,8.01,0:58:30,7.303370786516854,7,3,7/3,7,1,1,1,7
2011-07-04,4.1,0:29:59,7.313008130081301,7,4,7/4,1,0,1,1,1
2014-07-04,4.99,0:33:14,6.659986639946559,7,4,7/4,2,0,1,1,2
2016-07-04,6.21,0:45:22,7.305421363392378,7,4,7/4,3,0,1,1,3
2017-07-04,8.53,1:00:36,7.104337631887457,7,4,7/4,4,0,1,1,4
2018-07-04,8,0:57:06,7.1375,7,4,7/4,5,0,1,1,5
2019-07-04,6,0:42:01,7.002777777777778,7,4,7/4,6,0,1,1,6
2020-07-04,5.32,0:37:17,7.008145363408521,7,4,7/4,7,0,1,1,7
2021-07-04,5,0:36:49,7.363333333333333,7,4,7/4,8,1,1,1,8
2011-07-05,3.1,0:23:06,7.451612903225806,7,5,7/5,1,0,1,1,1
2015-07-05,10.02,1:15:28,7.531603459747172,7,5,7/5,2,0,1,1,2
2016-07-05,5.91,0:43:27,7.351945854483926,7,5,7/5,3,0,1,1,3
2018-07-05,7.16,0:53:22,7.453445065176909,7,5,7/5,4,0,1,1,4
2019-07-05,5.01,0:34:46,6.9394544244843654,7,5,7/5,5,0,1,1,5
2021-07-05,5.23,0:34:40,6.62842574888464,7,5,7/5,6,1,1,1,6
2010-07-06,2.94,NA,NA,7,6,7/6,1,0,1,1,1
2014-07-06,4.16,0:28:39,6.88701923076923,7,6,7/6,2,0,1,1,2
2015-07-06,6.18,0:48:13,7.8020496224379725,7,6,7/6,3,0,1,1,3
2017-07-06,7.6,0:53:13,7.00219298245614,7,6,7/6,4,0,1,1,4
2018-07-06,7.04,0:52:24,7.4431818181818175,7,6,7/6,5,0,1,1,5
2019-07-06,5.04,0:39:11,7.7744708994708995,7,6,7/6,6,0,1,1,6
2020-07-06,5.36,0:38:01,7.092661691542288,7,6,7/6,7,0,1,1,7
2021-07-06,6.46,0:40:08,6.212590299277606,7,6,7/6,8,1,1,1,8
2014-07-07,4.4,0:34:08,7.757575757575757,7,7,7/7,1,0,1,1,1
2015-07-07,6,0:48:56,8.155555555555555,7,7,7/7,2,0,1,1,2
2016-07-07,7.2,0:52:16,7.259259259259259,7,7,7/7,3,0,1,1,3
2017-07-07,8.11,1:03:51,7.872996300863132,7,7,7/7,4,0,1,1,4
2018-07-07,12.09,1:21:40,6.7548938516680455,7,7,7/7,5,0,1,1,5
2020-07-07,8.2,0:55:41,6.790650406504066,7,7,7/7,6,1,1,1,6
2010-07-08,4.3,0:38:29,8.949612403100776,7,8,7/8,1,0,1,1,1
2011-07-08,2.82,0:20:11,7.157210401891253,7,8,7/8,2,0,1,1,2
2013-07-08,1,NA,NA,7,8,7/8,3,0,1,1,3
2014-07-08,4.57,NA,NA,7,8,7/8,4,0,1,1,4
2015-07-08,6.07,0:40:40,6.699615595826469,7,8,7/8,5,0,1,1,5
2016-07-08,6.12,0:44:54,7.336601307189542,7,8,7/8,6,0,1,1,6
2017-07-08,7.02,0:51:45,7.371794871794872,7,8,7/8,7,0,1,1,7
2018-07-08,6.41,0:46:53,7.314092563702547,7,8,7/8,8,0,1,1,8
2019-07-08,6.03,0:43:31,7.216694306246544,7,8,7/8,9,0,1,1,9
2020-07-08,8.27,0:56:08,6.787585650947198,7,8,7/8,10,0,1,1,10
